VIN,Territory,Class,Loss1,Loss2
JN8DR09Y63W820024,3,A,0,0
JN8DR09Y63W823182,3,A,0,0
JN8DR09Y63W835090,1,A,0,0
JN8DR09Y64W906239,3,A,0,0
JN8DR09Y71W571875,4,A,25000,8115
JN8DR09Y71W613610,6,A,0,0
JN8DR09Y72W703227,4,A,0,0
JN8DR09Y72W707441,5,A,0,0
JN8DR09Y72W717967,2,S,0,0
JN8DR09Y72W735840,4,A,0,0
JN8DR09Y72W746384,2,A,0,0
JN8DR09Y73W812174,5,A,0,0
JN8DR09Y73W827466,6,A,0,0
JN8DR09Y74W906427,2,A,0,0
JN8DR09Y81W578172,2,A,0,0
JN8DR09Y81W595425,4,A,0,0
JN8DR09Y81W601935,2,A,0,0
JN8DR09Y82W739136,4,M,0,0
JN8DR09Y82W744448,6,A,0,0
JN8DR09Y82W744630,4,A,0,0
JN8DR09Y83W801829,1,A,0,0
JN8DR09Y83W822597,3,A,0,0
JN8DR09Y83W831946,5,A,0,0
JN8DR09Y84W904511,5,A,0,0
JN8DR09Y91W588189,4,A,0,0
JN8DR09Y91W606593,5,A,0,0
JN8DR09Y91W613429,4,A,0,0
JN8DR09Y92W701981,5,A,0,0
JN8DR09Y92W702919,1,A,0,0
JN8DR09Y92W703388,5,A,0,0
JN8DR09Y92W715671,2,A,0,0
JN8DR09Y92W734852,2,A,0,0
JN8DR09Y92W741980,2,A,0,0
JN8DR09Y93W819966,1,A,0,0
JN8DR09Y94W901049,2,A,0,0
JN8DR09YX1W576665,1,M,0,0
JN8DR09YX1W580148,4,A,0,0
JN8DR09YX1W593157,2,A,2719,0
JN8DR09YX1W608966,1,A,0,0
JN8DR09YX1W612953,2,A,0,0
JN8DR09YX1W616839,6,A,0,0
JN8DR09YX2W711872,6,A,0,0
JN8DR09YX2W726839,6,A,0,0
JN8DR09YX2W738800,4,A,0,0
JN8DR09YX3W808622,1,A,0,0
JN8DR09YX3W836159,1,A,0,0
JN8DR09YX3W838042,4,A,0,0
JN8HD16Y5HW014645,3,A,0,0
JN8HD17Y0MW018613,6,A,0,0
JN8HD17Y0SW009438,2,I,0,0
JN8HD17Y0SW021346,5,M,0,0
JN8HD17Y0SW060390,4,A,0,0
JN8HD17Y1PW136612,2,A,0,0
JN8HD17Y1PW302501,6,A,0,0
JN8HD17Y1SW090109,5,A,0,0
JN8HD17Y2PW312387,2,A,913,0
JN8HD17Y2SW054817,6,A,0,0
JN8HD17Y2SW077627,2,A,0,0
JN8HD17Y2SW084190,6,A,0,0
JN8HD17Y3RW220613,5,S,0,0
JN8HD17Y3RW235497,6,A,0,0
JN8HD17Y5RW209242,5,A,0,0
JN8HD17Y5RW241415,2,S,0,0
JN8HD17Y5RW243164,4,I,0,0
JN8HD17Y5SW047960,6,A,0,0
JN8HD17Y5SW085382,2,A,0,0
JN8HD17Y6PW310304,2,A,0,0
JN8HD17Y7LW219018,6,A,0,0
JN8HD17Y7MW026854,6,A,0,0
JN8HD17Y7PW302082,6,A,0,0
JN8HD17Y7SW009162,3,A,0,0
JN8HD17Y8LW211901,6,M,0,0
JN8HD17Y8MW028094,5,A,0,0
JN8HD17Y8SW020915,6,A,0,0
JN8HD17Y8SW063134,6,A,0,0
JN8HD17Y8SW091337,4,A,0,0
JN8HD17Y9NW027652,5,I,0,0
JN8HD17Y9SW043684,4,A,0,0
JN8HD17Y9SW082999,2,A,0,0
JN8HD17YXNW038949,2,A,0,0
JN8HD17YXSW065130,5,A,0,0
JN8HD17YXSW065693,1,A,0,0
JN8HD17YXSW112883,6,A,10735,5503
JN8HD18Y9MW032931,5,A,0,0
JNKAY01F06M260043,2,A,0,0
JNKAY01F06M265629,4,S,0,0
JNKAY01F16M258205,4,S,0,0
JNKAY01F36M253488,5,S,0,0
JNKAY01F57M450468,1,A,0,0
JNKAY01F76M261089,1,A,0,0
JNKAY01F76M262128,5,A,0,0
JNKAY01FX6M255142,1,A,0,0
JNKAY21D1TM304508,5,A,0,0
JNKAY21D6SM207416,2,A,0,0
JNKAY21D7VM500133,5,A,0,0
JNKAY21D9SM202615,5,I,0,0
JNKAY21DXPM027072,4,I,0,0
JNKAY41E03M005435,2,A,0,0
JNKAY41E13M005573,4,A,0,0
JNKAY41E14M400516,4,A,0,0
JNKAY41E33M004490,3,A,0,0
JNKBF01A13M103079,1,A,0,0
JNKBF01A34M500505,2,A,0,0
JNKBF01A42M000544,5,A,0,0
JNKBF01AX2M005408,3,A,0,0
JNKBV61F37M801765,6,A,0,0
JNKBV61F37M804536,4,A,0,0
JNKBV61F97M800703,4,A,0,0
JNKBV61F97M801589,5,A,0,0
JNKBY31A3YM301021,4,A,0,0
JNKBY31A4WM500642,4,S,0,0
JNKBY31A7XM605497,2,B,0,0
JNKBY31D2VM001251,2,A,0,0
JNKBY31D2VM006353,1,B,0,0
JNKBY31D5VM003673,5,A,0,0
JNKBY31D9VM005538,5,A,0,0
JNKCA21A0WT612802,3,A,0,1096
JNKCA21A0WT626845,3,A,0,0
JNKCA21A0WT631818,2,A,0,0
JNKCA21A0XT757646,3,A,0,0
JNKCA21A2WT601221,6,A,0,0
JNKCA21A2WT618553,5,A,0,0
JNKCA21A3XT770326,6,S,0,0
JNKCA21A4WT612219,2,A,0,0
JNKCA21A4WT620711,4,S,0,0
JNKCA21A5WT612245,6,A,0,0
JNKCA21A5XT751325,6,A,0,0
JNKCA21A7WT625837,3,S,0,0
JNKCA21A8WT618279,6,A,0,0
JNKCA21AXWT608952,2,A,0,0
JNKCA21AXXT753393,4,A,0,0
JNKCA21AXXT754267,5,S,0,0
JNKCA21D0TT300713,4,A,0,0
JNKCA21D1TT310988,1,S,0,0
JNKCA21D2VT401223,2,A,0,0
JNKCA21D2VT401271,5,S,0,0
JNKCA21D2VT503671,1,A,0,0
JNKCA21D2VT518638,3,A,0,0
JNKCA21D4VT503106,2,A,0,0
JNKCA21D5VT402236,6,A,0,0
JNKCA21D5VT509738,6,A,0,0
JNKCA21D6TT014056,4,A,0,0
JNKCA21D6TT309223,5,A,0,0
JNKCA21D6TT310663,4,S,0,0
JNKCA21D7VT509305,6,I,0,0
JNKCA21D8TT022448,6,A,0,0
JNKCA21DXTT004422,1,A,0,0
JNKCA21DXTT308737,6,S,0,0
JNKCA21DXVT401602,2,A,0,0
JNKCA31A01T010965,5,M,0,0
JNKCA31A01T025868,1,A,0,0
JNKCA31A01T028057,4,I,0,0
JNKCA31A0YT104211,5,A,0,0
JNKCA31A11T013695,5,A,0,0
JNKCA31A1YT119882,2,A,0,0
JNKCA31A2YT110446,4,A,0,0
JNKCA31A41T017921,6,A,0,0
JNKCA31A41T028790,5,M,0,0
JNKCA31A4YT105314,1,A,0,0
JNKCA31A4YT204019,6,A,0,0
JNKCA31A5YT117097,6,A,0,0
JNKCA31A5YT119089,3,I,0,0
JNKCA31A5YT208497,6,A,0,0
JNKCA31A5YT213800,5,A,0,0
JNKCA31A5YT215837,4,A,0,0
JNKCA31A61T003471,2,A,0,0
JNKCA31A6YT106660,5,A,0,0
JNKCA31A6YT204166,6,A,0,0
JNKCA31A71T004709,2,A,0,0
JNKCA31A71T018142,4,A,0,0
JNKCA31A71T032039,5,A,0,0
JNKCA31A7YT121474,5,A,0,0
JNKCA31A7YT200577,1,S,0,0
JNKCA31A81T000829,4,A,0,0
JNKCA31A8YT105722,6,A,0,0
JNKCA31A8YT212480,2,A,0,0
JNKCA31AX1T025845,2,M,0,0
JNKCA31AXYT119881,5,A,0,0
JNKCP01D0ST515994,4,A,0,0
JNKCP01D4RT506340,6,A,0,0
JNKCP01D4TT535621,6,A,0,0
JNKCP01D4TT537322,4,A,0,0
JNKCP01D5ST515327,2,S,0,0
JNKCP01D5ST524061,5,A,0,0
JNKCP01D5ST526571,3,A,0,0
JNKCP01D5TT539290,5,A,0,0
JNKCP01D6ST514364,4,S,0,0
JNKCP01D6TT532476,5,A,0,0
JNKCP01D8ST520473,1,S,0,0
JNKCP01D8ST527889,5,S,0,0
JNKCP01D9RT503384,4,I,0,0
JNKCP01P1NT310554,1,A,0,0
JNKCP01P9PT409206,5,A,0,0
JNKCP01PXMT216221,6,M,5529,0
JNKCP01PXMT216221,6,M,7278,6866
JNKCP11A0XT004868,6,M,0,0
JNKCP11A0XT011545,5,A,0,0
JNKCP11A0YT303245,4,A,0,0
JNKCP11A0YT307070,6,A,0,0
JNKCP11A12T501453,4,A,0,0
JNKCP11A1YT312584,5,A,0,0
JNKCP11A22T510579,4,A,0,0
JNKCP11A3XT004685,4,A,0,0
JNKCP11A3XT006078,1,I,795,0
JNKCP11A3YT312778,1,A,0,0
JNKCP11A5XT000329,5,A,0,0
JNKCP11A6XT014479,3,M,0,0
JNKCP11A6YT302794,4,A,0,0
JNKCP11A7YT301671,6,A,0,0
JNKCP11A82T500090,4,A,0,0
JNKCP11A92T501555,2,I,0,0
JNKCP11A9XT008725,1,M,0,0
JNKCP11AX1T401169,4,A,0,0
JNKCP11AX1T401284,2,A,0,0
JNKCP11AXYT308114,5,M,0,0
JNKCV51E03M312739,5,A,0,0
JNKCV51E03M329802,3,A,0,0
JNKCV51E13M316119,4,A,0,0
JNKCV51E13M324754,4,A,0,0
JNKCV51E23M018260,5,A,0,0
JNKCV51E33M319040,5,A,0,0
JNKCV51E43M003923,6,A,0,0
JNKCV51E43M025713,4,A,0,0
JNKCV51E43M324750,4,A,0,0
JNKCV51E44M101268,5,I,0,0
JNKCV51E44M111508,2,A,0,0
JNKCV51E53M023839,5,A,0,0
JNKCV51E63M016625,1,A,0,0
JNKCV51E63M330582,3,A,0,0
JNKCV51E64M101255,2,A,0,0
JNKCV51E73M013099,6,A,0,0
JNKCV51E73M015662,1,A,0,0
JNKCV51E73M324032,6,I,0,0
JNKCV51E73M326881,4,A,0,0
JNKCV51E75M212267,1,I,0,0
JNKCV51E83M025391,2,A,0,0
JNKCV51E83M315131,2,S,0,0
JNKCV51E93M326378,1,A,0,0
JNKCV51E94M106398,5,A,0,0
JNKCV51F04M714223,1,A,0,0
JNKCV51F05M302143,2,A,0,0
JNKCV51F14M700041,1,A,0,0
JNKCV51F14M700864,4,A,0,0
JNKCV51F15M300093,4,A,0,0
JNKCV51F16M603697,1,A,0,0
JNKCV51F16M606020,6,A,0,0
JNKCV51F24M706818,1,A,0,0
JNKCV51F24M714076,2,A,0,0
JNKCV51F25M300880,2,A,0,0
JNKCV51F25M304265,6,A,0,0
JNKCV51F25M310888,1,A,0,0
JNKCV51F26M605216,1,A,0,0
JNKCV51F34M704088,4,M,0,0
JNKCV51F36M608044,4,A,0,0
JNKCV51F46M604133,5,A,0,0
JNKCV51F54M705520,5,S,0,0
JNKCV51F54M712774,3,A,0,0
JNKCV51F54M712984,1,A,0,0
JNKCV51F54M717375,3,A,0,0
JNKCV51F64M708118,2,A,0,0
JNKCV51F66M606918,1,A,0,0
JNKCV51F74M709939,2,A,0,0
JNKCV51F74M716874,1,A,0,0
JNKCV51F85M300057,4,A,0,0
JNKCV51F85M315352,6,A,0,0
JNKCV51F86M612235,2,A,0,0
JNKCV51F94M700322,2,A,0,0
JNKCV51F95M304876,6,A,0,0
JNKCV51F95M305543,5,A,0,0
JNKCV51F95M311486,2,A,0,0
JNKCV51F95M312220,5,A,0,0
JNKCV51F96M616245,2,S,0,0
JNKCV51F96M617329,2,A,0,0
JNKCV54E04M817547,2,A,0,0
JNKCV54E14M302153,1,A,0,0
JNKCV54E23M220947,4,A,0,0
JNKCV54E23M221340,4,A,0,0
JNKCV54E44M818233,2,A,0,0
JNKCV54E54M810531,2,A,0,0
JNKCV54E65M406168,5,A,0,0
JNKCV54E74M303291,4,S,0,0
JNKCV54E74M818033,5,A,0,0
JNKCV54E83M210049,5,A,0,0
JNKCV54E84M808529,5,A,0,0
JNKCV54EX3M218315,2,A,0,0
JNKDA31A03T115092,4,A,0,0
JNKDA31A04T210933,1,A,0,0
JNKDA31A22T025019,5,A,0,0
JNKDA31A23T108404,3,A,0,0
JNKDA31A24T209525,5,S,0,0
JNKDA31A32T016622,1,A,0,0
JNKDA31A32T020332,4,A,0,0
JNKDA31A42T013180,4,A,0,0
JNKDA31A43T105522,2,A,0,0
JNKDA31A43T109439,3,A,0,0
JNKDA31A63T105893,5,A,0,0
JNKDA31A63T106994,2,A,0,0
JNKDA31A63T117476,1,S,0,0
JNKDA31A64T203159,2,A,0,0
JNKDA31A73T100105,2,A,0,0
JNKDA31A82T032007,4,A,0,0
JNKDA31A92T004359,2,A,0,0
JNKDA31A93T113437,2,A,0,0
JNKDA31AX3T100129,3,A,0,0
JNKDA31AX4T205299,3,A,0,0
JNKDA31AX4T212947,1,S,0,0
JNKHF14C5LT006177,6,A,0,0
JNKNG01D1TM400325,1,A,0,0
JNKNG01D3SM304548,4,S,0,0
JNKNG01D3SM305618,6,A,0,0
JNKNG01D3SM306901,2,A,0,0
JNKNG01D4SM305532,6,S,0,0
JNKNG01D8SM308563,4,A,0,0
JNRAR05Y1WW036309,4,A,0,0
JNRAR05Y2WW020717,5,A,0,0
JNRAR05Y2WW021494,5,A,0,0
JNRAR05Y4WW038961,1,A,0,0
JNRAR05Y4XW044759,6,A,0,0
JNRAR05Y5WW026575,5,A,982,0
JNRAR05Y6VW015843,1,A,0,0
JNRAR05Y6WW023345,4,A,0,0
JNRAR05Y6WW035026,6,A,0,0
JNRAR05Y8WW022374,2,A,0,0
JNRAR05Y9XW044045,2,A,0,0
JNRAR05YXWW028189,4,A,0,0
JNRAR05YXXW051487,4,A,0,0
JNRAR07Y0XW067050,6,A,0,0
JNRAR07Y1XW069440,3,A,0,0
JNRAR07Y3XW069813,3,A,0,0
JNRAR07Y3YW075726,6,A,0,0
JNRAR07Y7XW063934,2,A,0,0
JNRAR07Y8XW062596,4,A,0,0
JNRAR07Y9XW068519,6,A,0,0
JNRAR07YXYW077859,6,A,0,0
JNRAS08W04X200817,4,A,0,0
JNRAS08W13X000639,3,A,0,0
JNRAS08W15X200147,4,B,0,0
JNRAS08W15X219460,6,A,0,0
JNRAS08W16X204250,5,A,0,0
JNRAS08W16X206001,6,A,0,0
JNRAS08W23X203782,5,A,0,0
JNRAS08W24X223693,1,A,0,0
JNRAS08W33X001842,6,M,4000,7486
JNRAS08W33X203063,1,S,0,0
JNRAS08W33X207825,5,A,0,0
JNRAS08W34X200505,4,A,0,0
JNRAS08W34X201024,6,S,0,0
JNRAS08W34X212735,4,A,0,0
JNRAS08W45X207285,2,A,390,0
JNRAS08W45X214558,2,A,0,0
JNRAS08W56X205885,5,A,0,0
JNRAS08W83X200692,2,A,0,0
JNRAS08W85X210190,6,S,0,0
JNRAS08W85X211856,5,A,0,0
JNRAS08W94X219012,6,I,0,0
JNRAS08W95X206665,5,A,0,0
JNRAS08WX4X201893,5,A,0,0
JNRBS08W04X404618,1,A,0,0
JNRDR07Y81W104477,6,A,5925,0
JNRDR07Y81W104477,6,A,3112,0
JNRDR07Y91W107176,1,S,0,0
JNRDR07Y91W111423,6,A,0,0
JNRDR09Y12W251092,6,A,23800,0
JNRDR09Y21W216561,4,A,0,0
JNRDR09Y23W304397,3,A,0,0
JNRDR09Y32W254379,4,A,0,0
JNRDR09Y42W259185,4,A,0,0
JNRDR09Y43W303896,5,S,0,0
JNRDR09Y52W250947,2,B,0,0
JNRDR09Y53W304507,1,A,0,0
JNRDR09Y61W213372,5,M,1218,0
JNRDR09Y71W210156,2,A,0,0
JNRDR09Y71W212280,5,A,962,0
JNRDR09Y81W210702,4,A,0,0
JNRDR09Y83W305604,4,A,0,0
JNRDR09Y91W211003,4,A,0,0
JNRDR09Y91W217139,5,A,0,0
JNRDR09YX2W262849,5,A,0,0
JNRDR09YX3W304986,1,A,0,0
JP3CA46C2PU055510,2,S,0,0
JP3CG39V1MZ018260,1,A,0,0
JP3EA11A4RU008009,6,A,0,0
JR2RJ1863TC003247,4,I,0,0
JR2RJ1869TC002474,1,A,0,0
JR2RJ1869VC001425,1,A,0,0
JS2GB31W4X5164092,2,A,0,0
JS2GB31W5W5143296,1,I,0,0
JS2GB41S0Y5190936,5,A,0,0
JS2GB41S1Y5181808,6,A,0,0
JS2GB41W4X5161070,2,S,0,0
JS2RA41S035153972,5,A,0,0
JS2RA41S035162011,4,A,0,0
JS2RA41S125105864,3,A,0,0
JS2RA41S325102996,2,A,0,0
JS2RA41S525101154,5,A,0,0
JS2RA41S635150090,1,I,0,0
JS2RA61S945200557,2,I,0,0
JS2RA61SX45207985,4,A,0,0
JS2RB61S845200255,1,A,0,0
JS2RB62S565300721,4,A,2633,0
JS2RC61H065351949,5,A,0,0
JS2RC61H145251095,2,A,0,0
JS2RD41H835203870,4,A,0,0
JS2RD61H745250711,6,A,0,0
JS2RD62H065350716,2,A,0,0
JS2RD62H565351599,1,A,0,0
JS2RD62HX65350691,1,S,0,0
JS2YB413275102416,5,A,0,0
JS3LB11S4T4102073,5,A,0,0
JS3TD03V6R4109269,5,A,0,0
JS3TD03V6S4102490,2,A,0,0
JS3TD21V0W4100514,1,S,0,0
JS3TD21V3T4105976,5,A,0,0
JS3TD62V014167791,2,A,0,0
JS3TD62V034102006,2,S,0,0
JS3TD62V0Y4104748,6,A,1234,0
JS3TD62V0Y4113207,5,A,0,0
JS3TD62V144100136,2,A,0,0
JS3TD62V214157585,4,A,0,0
JS3TD62V234100032,4,A,0,0
JS3TD62V414154638,3,I,0,0
JS3TD62V544100771,4,A,10302,0
JS3TD62V544100771,4,A,13920,0
JS3TD62V544100771,4,A,37934,0
JS3TD62V554201875,3,A,0,0
JS3TD62V6X4124288,3,A,0,0
JS3TD62V734102827,4,A,0,0
JS3TD62V7X4101974,5,A,0,0
JS3TD62V814168641,6,A,0,0
JS3TD62V824150951,5,S,0,0
JS3TD62V824160802,5,A,0,0
JS3TD62V9X4100180,4,A,0,0
JS3TD943164100072,6,A,0,0
JS3TD947364101307,4,A,0,0
JS3TE01V2P4100632,5,A,0,0
JS3TE62V6X4100103,5,A,0,0
JS3TX92V034104041,5,A,0,0
JS3TX92V124126581,1,A,0,0
JS3TX92V154101717,2,S,0,0
JS3TX92V214105026,1,A,0,0
JS3TX92V334100842,2,A,0,0
JS3TX92V344110515,4,S,0,0
JS3TX92V354100228,4,A,0,0
JS3TX92V424126672,5,A,0,0
JS3TX92V444112399,6,A,0,0
JS3TX92V454100142,3,S,0,0
JS3TX92V534107937,4,A,0,0
JS3TX92V624106116,2,A,0,0
JS3TX92V624120775,4,A,0,0
JS3TX92VX24106801,6,A,0,0
JS3TX92VX24111366,6,A,0,0
JS3TY92V334100840,4,A,0,0
JS4JC51C5J4230609,5,A,0,0
JS4JC51VZG4107960,1,A,0,0
JT2AC52L0V0267610,2,A,0,0
JT2AC52L1T0114425,4,A,0,0
JT2AC52L1T0149403,2,A,0,0
JT2AC52L1V0201681,4,I,0,0
JT2AC52L2T0171877,5,A,0,0
JT2AC52L2V0287759,6,M,0,0
JT2AC52L3T0182693,5,A,0,0
JT2AC52L3V0262627,5,A,0,0
JT2AC52L5T0142339,6,I,0,0
JT2AC52L6V0208836,5,S,0,0
JT2AC52L6V0237897,2,A,0,0
JT2AC52L6W0313684,5,A,0,0
JT2AC52L7V0219246,5,A,0,0
JT2AE04B4R0064081,4,A,0,0
JT2AE04B4R0089675,4,A,0,0
JT2AE04B9S0116147,2,A,0,0
JT2AE04BXR0082973,5,A,0,0
JT2AE04E2P0019986,6,A,0,0
JT2AE04E5P0032165,6,A,0,0
JT2AE09B2S0084604,1,A,0,0
JT2AE09B4S0105372,3,I,0,0
JT2AE09B5R0052899,5,M,0,0
JT2AE09B7R0058929,1,M,0,0
JT2AE09B9S0102600,4,M,0,0
JT2AE09E8P0043735,1,A,0,0
JT2AE09V0S0105508,5,A,0,0
JT2AE09V6R0048564,1,A,0,0
JT2AE09V7R0046872,4,A,0,0
JT2AE09V7R0072419,6,A,0,0
JT2AE09V8S0104557,1,A,0,0
JT2AE09V9R0048302,6,A,0,0
JT2AE09V9S0080415,5,M,0,0
JT2AE09W1P0034884,5,A,0,0
JT2AE09W7P0030399,5,A,2315,0
JT2AE09W7P0039328,6,A,0,0
JT2AE82E0G3281683,5,A,0,0
JT2AE82E0G3386272,1,S,0,0
JT2AE82E4G3308562,2,A,0,0
JT2AE91A3M3478489,4,A,0,0
JT2AE92E0K3192792,5,A,0,0
JT2AE92E3K3283605,5,A,0,0
JT2AE92E6K0148233,5,A,0,0
JT2AE92E7K3284160,5,A,0,0
JT2AE92E8J0094187,3,A,0,0
JT2AE92EXJ0033455,6,A,0,0
JT2AE92EXK0102050,5,A,0,0
JT2AE92W2J3127594,4,A,0,0
JT2AE93E0K0107207,6,A,3900,6053
JT2AE94A1L3302731,2,M,0,0
JT2AE94A1L3408032,6,A,0,0
JT2AE94A6N0293397,5,S,0,0
JT2AE94A7L3301499,6,A,0,238
JT2AE94A7N0289553,5,A,0,0
JT2AE94AXL3349899,4,S,0,0
JT2AE94K0M3483623,4,S,0,0
JT2AE94K1M3464739,2,S,0,0
JT2AE94K1N3494843,6,A,0,0
JT2AE94K2L3404127,5,A,0,0
JT2AE94K2M3445004,1,S,0,0
JT2AE94K4L3326949,5,A,0,0
JT2AE94K4M3480398,6,A,0,0
JT2AE94K5L3320593,6,A,0,0
JT2AE94K6M3461481,5,A,0,0
JT2AE94K7M3460372,6,B,0,0
JT2AE94K8M3452734,5,A,0,0
JT2AE94K9L3330463,1,S,0,0
JT2AE94K9L3404478,4,A,0,0
JT2AE94K9L3407879,5,A,0,0
JT2AE94KXL3394303,5,A,0,0
JT2AE94KXM3455960,6,A,0,0
JT2AE96J1L3396638,5,A,0,0
JT2AE97A2N0304245,1,A,0,0
JT2AE97A6N0272500,6,A,0,0
JT2AL22GXE0259497,1,S,0,0
JT2AL32V9H3676875,1,A,0,0
JT2AL32W1H0293765,5,A,0,0
JT2AT00F5R0005362,6,A,0,0
JT2AT00F8R0001550,5,A,0,0
JT2AT00F9R0010354,2,A,0,0
JT2AT00FXS0039304,3,A,0,0
JT2AT00N2S0038378,5,A,0,0
JT2AT00N4R0027716,3,I,0,0
JT2AT00N4S0039371,2,A,0,0
JT2AT00NXR0004179,3,A,0,0
JT2AT86F0L0037813,5,A,0,0
JT2AT86F1N0074789,5,A,0,0
JT2AT86F2P0101324,5,A,0,0
JT2AT86F3P0103020,5,A,0,0
JT2AT86F7L0037078,1,A,0,0
JT2AT86F9L0001652,5,M,0,0
JT2AW15C3G0078450,1,A,0,0
JT2AW15J2H0110255,6,A,0,0
JT2BC52L2T7046082,5,A,0,0
JT2BC52L8T7044448,2,A,0,0
JT2BC52L9T0169970,6,A,0,0
JT2BF12K1T0181246,2,A,0,0
JT2BF12K1T0181327,6,A,0,0
JT2BF12K8T0147854,1,S,0,0
JT2BF12KXT0168513,3,A,0,0
JT2BF22K010290512,3,S,0,0
JT2BF22K0X0166684,1,A,0,0
JT2BF22K0X0194288,4,A,0,0
JT2BF22K0X0197823,4,S,0,0
JT2BF22K0Y0281691,2,A,0,0
JT2BF22K110289983,4,A,0,0
JT2BF22K1X0175068,5,I,0,0
JT2BF22K1X0225743,5,A,0,0
JT2BF22K2X0155265,2,S,170,0
JT2BF22K2X0192025,4,M,0,0
JT2BF22K2X0197239,4,A,0,0
JT2BF22K2Y0252063,6,A,0,0
JT2BF22K3W0128607,2,M,0,0
JT2BF22K3X0186640,5,A,0,0
JT2BF22K410291274,3,A,0,0
JT2BF22K4W0090367,2,S,0,0
JT2BF22K4X0167918,3,A,0,0
JT2BF22K4X0187196,3,A,0,0
JT2BF22K510290005,5,A,1162,0
JT2BF22K5X0214082,2,S,0,0
JT2BF22K6W0127953,4,A,0,0
JT2BF22K6X0177043,2,S,0,0
JT2BF22K6X0204421,6,A,0,0
JT2BF22K9X0165694,4,A,0,0
JT2BF22K9X0189039,1,A,0,0
JT2BF22KX10335956,1,S,0,0
JT2BF22KXW0131911,5,A,0,0
JT2BF22KXX0151741,5,A,0,0
JT2BF22KXX0197344,2,S,0,0
JT2BF28K0W0090695,1,A,0,0
JT2BF28K0X0177868,6,S,0,0
JT2BF28K0X0186358,2,B,0,0
JT2BF28K110298755,3,A,0,0
JT2BF28K110308488,3,A,0,0
JT2BF28K1W0134932,6,A,0,0
JT2BF28K410307562,2,A,0,0
JT2BF28K4X0224156,6,A,0,0
JT2BF28K4Y0253187,4,I,0,0
JT2BF28K6X0190995,2,I,0,0
JT2BF28K810313123,2,S,0,0
JT2BF28K8X0214567,4,A,0,0
JT2BF28K9X0178310,4,M,0,0
JT2BF28KXX0189896,1,A,0,0
JT2BG12K0T0412795,4,A,0,0
JT2BG12K1T0401658,1,A,0,0
JT2BG12K1T0407444,5,A,0,0
JT2BG12K2T0406092,6,M,0,0
JT2BG12K2T0415701,6,A,453,0
JT2BG12K3T0405579,6,S,0,0
JT2BG12K3T0409440,2,A,0,0
JT2BG12K4T0367442,6,M,0,0
JT2BG12K4T0413299,3,A,0,0
JT2BG12K6T0409156,5,S,0,0
JT2BG12K8T0399925,6,A,0,0
JT2BG12K8T0407702,5,A,0,0
JT2BG12K9T0410267,4,A,0,0
JT2BG12KXT0363962,3,A,0,0
JT2BG22K0W0196652,6,A,0,0
JT2BG22K0X0273392,1,S,0,0
JT2BG22K1W0130935,5,A,0,0
JT2BG22K1W0148853,5,A,0,0
JT2BG22K1W0154572,5,A,0,0
JT2BG22K1W0216438,1,A,0,0
JT2BG22K1W0249519,4,A,0,0
JT2BG22K1X0353557,4,A,0,0
JT2BG22K1X0363294,4,A,0,0
JT2BG22K1Y0424919,5,A,0,0
JT2BG22K1Y0450971,5,S,0,0
JT2BG22K1Y0463431,2,S,0,0
JT2BG22K210578304,2,A,0,0
JT2BG22K2W0127882,4,A,466,0
JT2BG22K2W0127882,4,A,500,0
JT2BG22K2W0171090,1,A,0,0
JT2BG22K2W0246533,6,A,0,0
JT2BG22K2W0253501,4,A,0,0
JT2BG22K2W0255720,3,A,0,0
JT2BG22K2W0256849,4,I,0,0
JT2BG22K2X0307283,2,S,0,0
JT2BG22K2Y0431331,4,A,0,0
JT2BG22K2Y0431426,2,A,0,0
JT2BG22K2Y0522163,1,A,0,0
JT2BG22K2Y0524284,2,A,0,0
JT2BG22K310545876,6,A,0,0
JT2BG22K310547742,2,A,0,0
JT2BG22K310556523,3,A,0,0
JT2BG22K310556862,6,A,0,0
JT2BG22K310596519,6,A,0,0
JT2BG22K3V0056805,4,S,0,0
JT2BG22K3W0123307,4,A,0,0
JT2BG22K3W0165878,2,M,0,0
JT2BG22K3W0247349,3,S,0,0
JT2BG22K3X0337389,4,A,0,0
JT2BG22K3X0358274,2,A,0,0
JT2BG22K3Y0439311,4,A,0,0
JT2BG22K3Y0509311,2,A,0,0
JT2BG22K410542761,6,A,0,0
JT2BG22K410545028,4,A,0,0
JT2BG22K410597257,4,A,0,0
JT2BG22K4V0024848,6,A,0,0
JT2BG22K4W0133912,2,M,0,0
JT2BG22K4W0135109,4,I,0,0
JT2BG22K4W0138852,4,A,0,0
JT2BG22K4Y0431296,1,A,0,0
JT2BG22K4Y0515165,4,A,0,0
JT2BG22K4Y0519264,1,A,0,0
JT2BG22K4Y0522505,4,S,0,0
JT2BG22K510534880,5,S,0,0
JT2BG22K510536452,5,S,467,0
JT2BG22K510600683,4,M,0,0
JT2BG22K5W0223831,1,A,0,0
JT2BG22K5Y0507205,1,A,0,0
JT2BG22K610534628,4,A,0,0
JT2BG22K610549548,1,A,0,0
JT2BG22K610596238,1,S,0,0
JT2BG22K610600286,6,S,0,0
JT2BG22K6V0017691,5,A,0,0
JT2BG22K6Y0383896,6,A,0,0
JT2BG22K7W0170243,1,A,0,0
JT2BG22K7W0192369,4,A,0,0
JT2BG22K7W0232515,5,A,0,0
JT2BG22K7W0254272,2,A,0,0
